t,x,y,z
10,5,8,-0.00624194
10,5,9,-0.00494293
10,6,0,-0.127802
10,6,1,-0.101205
10,6,2,-0.0801431
10,6,3,-0.0634645
10,6,4,-0.0502568
10,6,5,-0.0397979
10,6,6,-0.0315155
10,6,7,-0.0249568
10,6,8,-0.019763
10,6,9,-0.0156501
10,7,0,-0.0840501
10,7,1,-0.0665584
10,7,2,-0.0527069
10,7,3,-0.0417381
10,7,4,-0.0330519
10,7,5,-0.0261735
10,7,6,-0.0207265
10,7,7,-0.0164131
10,7,8,-0.0129974
10,7,9,-0.0102925
10,8,0,0.00821974
10,8,1,0.00650913
10,8,2,0.00515451
10,8,3,0.0040818
10,8,4,0.00323234
10,8,5,0.00255965
10,8,6,0.00202696
10,8,7,0.00160513
10,8,8,0.00127109
10,8,9,0.00100656
10,9,0,0.0597407
10,9,1,0.047308
10,9,2,0.0374627
10,9,3,0.0296664
10,9,4,0.0234925
10,9,5,0.0186034
10,9,6,0.0147319
10,9,7,0.011666
10,9,8,0.0092382
10,9,9,0.00731563
11,0,0,-0.238833
11,0,1,-0.18913
11,0,2,-0.14977
11,0,3,-0.118601
11,0,4,-0.093919
11,0,5,-0.0743735
11,0,6,-0.0588956
11,0,7,-0.0466388
11,0,8,-0.0369328
11,0,9,-0.0292467
11,1,0,-0.348025
11,1,1,-0.275597
11,1,2,-0.218243
11,1,3,-0.172824
11,1,4,-0.136858
11,1,5,-0.108376
11,1,6,-0.0858219
11,1,7,-0.0679615
11,1,8,-0.053818
11,1,9,-0.0426179
11,2,0,-0.148042
11,2,1,-0.117233
11,2,2,-0.0928355
11,2,3,-0.0735154
11,2,4,-0.0582161
11,2,5,-0.0461007
11,2,6,-0.0365067
11,2,7,-0.0289093
11,2,8,-0.0228929
11,2,9,-0.0181287
11,3,0,0.0915603
11,3,1,0.0725056
11,3,2,0.0574164
11,3,3,0.0454675
11,3,4,0.0360052
11,3,5,0.0285122
11,3,6,0.0225785
11,3,7,0.0178797
11,3,8,0.0141587
11,3,9,0.0112121
11,4,0,0.171185
11,4,1,0.13556
11,4,2,0.107348
11,4,3,0.0850081
11,4,4,0.0673171
11,4,5,0.0533077
11,4,6,0.0422138
11,4,7,0.0334287
11,4,8,0.0264718
11,4,9,0.0209627
11,5,0,0.0890702
11,5,1,0.0705338
11,5,2,0.055855
11,5,3,0.044231
11,5,4,0.035026
11,5,5,0.0277368
11,5,6,0.0219644
11,5,7,0.0173934
11,5,8,0.0137737
11,5,9,0.0109072
11,6,0,-0.0311293
11,6,1,-0.024651
11,6,2,-0.0195209
11,6,3,-0.0154584
11,6,4,-0.0122413
11,6,5,-0.00969378
11,6,6,-0.0076764
11,6,7,-0.00607886
11,6,8,-0.00481379
11,6,9,-0.00381199
11,7,0,-0.082493
11,7,1,-0.0653253
11,7,2,-0.0517304
11,7,3,-0.0409648
11,7,4,-0.0324396
11,7,5,-0.0256886
11,7,6,-0.0203425
11,7,7,-0.016109
11,7,8,-0.0127566
11,7,9,-0.0101018
11,8,0,-0.05107
11,8,1,-0.0404418
11,8,2,-0.0320254
11,8,3,-0.0253606
11,8,4,-0.0200828
11,8,5,-0.0159033
11,8,6,-0.0125937
11,8,7,-0.00997282
11,8,8,-0.00789737
11,8,9,-0.00625384
11,9,0,0.00802887
11,9,1,0.00635798
11,9,2,0.00503482
11,9,3,0.00398702
11,9,4,0.00315728
11,9,5,0.00250022
11,9,6,0.0019799
11,9,7,0.00156786
11,9,8,0.00124157
11,9,9,0.000983187
12,0,0,0.128342
12,0,1,0.101632
12,0,2,0.0804817
12,0,3,0.0637326
12,0,4,0.0504692
12,0,5,0.039966
12,0,6,0.0316487
12,0,7,0.0250623
12,0,8,0.0198465
12,0,9,0.0157163
12,1,0,-0.163732
12,1,1,-0.129657
12,1,2,-0.102674
12,1,3,-0.0813067
12,1,4,-0.064386
12,1,5,-0.0509866
12,1,6,-0.0403757
12,1,7,-0.0319731
12,1,8,-0.0253192
12,1,9,-0.02005
12,2,0,-0.22059
12,2,1,-0.174683
12,2,2,-0.13833
12,2,3,-0.109542
12,2,4,-0.086745
12,2,5,-0.0686925
12,2,6,-0.0543968
12,2,7,-0.0430763
12,2,8,-0.0341117
12,2,9,-0.0270127
12,3,0,-0.0860889
12,3,1,-0.0681729
12,3,2,-0.0539854
12,3,3,-0.0427505
12,3,4,-0.0338537
12,3,5,-0.0268084
12,3,6,-0.0212293
12,3,7,-0.0168112
12,3,8,-0.0133126
12,3,9,-0.0105421
12,4,0,0.0646617
12,4,1,0.0512049
12,4,2,0.0405486
12,4,3,0.03211
12,4,4,0.0254276
12,4,5,0.0201359
12,4,6,0.0159454
12,4,7,0.012627
12,4,8,0.00999917
12,4,9,0.00791824
12,5,0,0.109318
12,5,1,0.0865675
12,5,2,0.0685519
12,5,3,0.0542855
12,5,4,0.0429882
12,5,5,0.0340419
12,5,6,0.0269574
12,5,7,0.0213473
12,5,8,0.0169047
12,5,9,0.0133867
12,6,0,0.0529966
12,6,1,0.0419675
12,6,2,0.0332336
12,6,3,0.0263173
12,6,4,0.0208404
12,6,5,0.0165033
12,6,6,0.0130688
12,6,7,0.0103491
12,6,8,0.00819531
12,6,9,0.00648978
12,7,0,-0.0232017
12,7,1,-0.0183732
12,7,2,-0.0145495
12,7,3,-0.0115216
12,7,4,-0.00912384
12,7,5,-0.00722507
12,7,6,-0.00572146
12,7,7,-0.00453076
12,7,8,-0.00358787
12,7,9,-0.00284119
12,8,0,-0.0530877
12,8,1,-0.0420396
12,8,2,-0.0332907
12,8,3,-0.0263626
12,8,4,-0.0208763
12,8,5,-0.0165317
12,8,6,-0.0130913
12,8,7,-0.0103668
12,8,8,-0.00820939
12,8,9,-0.00650093
12,9,0,-0.0308787
12,9,1,-0.0244525
12,9,2,-0.0193637
12,9,3,-0.0153339
12,9,4,-0.0121428
12,9,5,-0.00961572
12,9,6,-0.00761459
12,9,7,-0.00602992
12,9,8,-0.00477503
12,9,9,-0.00378129
13,0,0,0.273631
13,0,1,0.216685
13,0,2,0.171591
13,0,3,0.135881
13,0,4,0.107603
13,0,5,0.0852095
13,0,6,0.0674765
13,0,7,0.0534339
13,0,8,0.0423138
13,0,9,0.0335078
13,1,0,0.0704051
13,1,1,0.055753
13,1,2,0.0441502
13,1,3,0.0349621
13,1,4,0.0276861
13,1,5,0.0219244
13,1,6,0.0173617
13,1,7,0.0137485
13,1,8,0.0108873
13,1,9,0.00862155
13,2,0,-0.111344
13,2,1,-0.088172
13,2,2,-0.0698225
13,2,3,-0.0552917
13,2,4,-0.0437849
13,2,5,-0.0346728
13,2,6,-0.0274571
13,2,7,-0.021743
13,2,8,-0.017218
13,2,9,-0.0136348
13,3,0,-0.139429
13,3,1,-0.110413
13,3,2,-0.0874346
13,3,3,-0.0692386
13,3,4,-0.0548293
13,3,5,-0.0434187
13,3,6,-0.0343829
13,3,7,-0.0272274
13,3,8,-0.0215611
13,3,9,-0.017074
13,4,0,-0.0494899
13,4,1,-0.0391905
13,4,2,-0.0310346
13,4,3,-0.024576
13,4,4,-0.0194614
13,4,5,-0.0154113
13,4,6,-0.0122041
13,4,7,-0.00966427
13,4,8,-0.00765303
13,4,9,-0.00606036
13,5,0,0.0450851
13,5,1,0.0357025
13,5,2,0.0282724
13,5,3,0.0223886
13,5,4,0.0177293
13,5,5,0.0140397
13,5,6,0.0111179
13,5,7,0.00880412
13,5,8,0.00697189
13,5,9,0.00552097
13,6,0,0.0696148
13,6,1,0.0551272
13,6,2,0.0436547
13,6,3,0.0345697
13,6,4,0.0273754
13,6,5,0.0216783
13,6,6,0.0171668
13,6,7,0.0135942
13,6,8,0.0107651
13,6,9,0.00852478
13,7,0,0.0312984
13,7,1,0.0247848
13,7,2,0.0196269
13,7,3,0.0155423
13,7,4,0.0123078
13,7,5,0.00974641
13,7,6,0.00771808
13,7,7,0.00611187
13,7,8,0.00483992
13,7,9,0.00383268
13,8,0,-0.0168721
13,8,1,-0.0133608
13,8,2,-0.0105803
13,8,3,-0.00837843
13,8,4,-0.00663479
13,8,5,-0.00525402
13,8,6,-0.0041606
13,8,7,-0.00329474
13,8,8,-0.00260907
13,8,9,-0.00206609
13,9,0,-0.0340646
13,9,1,-0.0269754
13,9,2,-0.0213616
13,9,3,-0.016916
13,9,4,-0.0133956
13,9,5,-0.0106078
13,9,6,-0.00840023
13,9,7,-0.00665206
13,9,8,-0.00526769
13,9,9,-0.00417143
14,0,0,0.173655
14,0,1,0.137515
14,0,2,0.108897
14,0,3,0.0862343
14,0,4,0.068288
14,0,5,0.0540766
14,0,6,0.0428227
14,0,7,0.0339108
14,0,8,0.0268536
14,0,9,0.0212651
14,1,0,0.171131
14,1,1,0.135517
14,1,2,0.107315
14,1,3,0.0849814
14,1,4,0.0672958
14,1,5,0.0532909
14,1,6,0.0422005
14,1,7,0.0334181
14,1,8,0.0264635
14,1,9,0.0209561
14,2,0,0.0375437
14,2,1,0.0297304
14,2,2,0.0235432
14,2,3,0.0186436
14,2,4,0.0147637
14,2,5,0.0116912
14,2,6,0.00925815
14,2,7,0.00733143
14,2,8,0.00580569
14,2,9,0.00459746
14,3,0,-0.0751878
14,3,1,-0.0595404
14,3,2,-0.0471495
14,3,3,-0.0373372
14,3,4,-0.0295669
14,3,5,-0.0234137
14,3,6,-0.0185411
14,3,7,-0.0146825
14,3,8,-0.0116269
14,3,9,-0.00920723
14,4,0,-0.0878829
14,4,1,-0.0695936
14,4,2,-0.0551104
14,4,3,-0.0436414
14,4,4,-0.0345591
14,4,5,-0.027367
14,4,6,-0.0216717
14,4,7,-0.0171616
14,4,8,-0.0135901
14,4,9,-0.0107618
14,5,0,-0.0280537
14,5,1,-0.0222154
14,5,2,-0.0175921
14,5,3,-0.013931
14,5,4,-0.0110318
14,5,5,-0.008736
14,5,6,-0.00691795
14,5,7,-0.00547825
14,5,8,-0.00433817
14,5,9,-0.00343535
14,6,0,0.0311043
14,6,1,0.0246312
14,6,2,0.0195052
14,6,3,0.015446
14,6,4,0.0122315
14,6,5,0.00968599
14,6,6,0.00767024
14,6,7,0.00607398
14,6,8,0.00480992
14,6,9,0.00380893
14,7,0,0.0442087
14,7,1,0.0350084
14,7,2,0.0277228
14,7,3,0.0219534
14,7,4,0.0173847
14,7,5,0.0137667
14,7,6,0.0109017
14,7,7,0.00863297
14,7,8,0.00683636
14,7,9,0.00541364
14,8,0,0.0183251
14,8,1,0.0145114
14,8,2,0.0114915
14,8,3,0.00909997
14,8,4,0.00720617
14,8,5,0.00570649
14,8,6,0.00451891
14,8,7,0.00357848
14,8,8,0.00283376
14,8,9,0.00224402
14,9,0,-0.0120417
14,9,1,-0.00953569
14,9,2,-0.00755121
14,9,3,-0.00597972
14,9,4,-0.00473528
14,9,5,-0.00374982
14,9,6,-0.00296944
14,9,7,-0.00235147
14,9,8,-0.00186211
14,9,9,-0.00147458
15,0,0,-0.0133048
15,0,1,-0.0105359
15,0,2,-0.00834327
15,0,3,-0.00660695
15,0,4,-0.00523197
15,0,5,-0.00414314
15,0,6,-0.00328091
15,0,7,-0.00259812
15,0,8,-0.00205742
15,0,9,-0.00162925
15,1,0,0.114943
15,1,1,0.0910221
15,1,2,0.0720794
15,1,3,0.057079
15,1,4,0.0452002
15,1,5,0.0357936
15,1,6,0.0283446
15,1,7,0.0224458
15,1,8,0.0177746
15,1,9,0.0140755
15,2,0,0.106702
15,2,1,0.0844963
15,2,2,0.0669118
15,2,3,0.0529867
15,2,4,0.0419596
15,2,5,0.0332274
15,2,6,0.0263124
15,2,7,0.0208365
15,2,8,0.0165002
15,2,9,0.0130664
15,3,0,0.0192277
15,3,1,0.0152262
15,3,2,0.0120575
15,3,3,0.00954818
15,3,4,0.00756111
15,3,5,0.00598756
15,3,6,0.00474149
15,3,7,0.00375473
15,3,8,0.00297333
15,3,9,0.00235455
15,4,0,-0.0504583
15,4,1,-0.0399574
15,4,2,-0.0316418
15,4,3,-0.0250568
15,4,4,-0.0198422
15,4,5,-0.0157129
15,4,6,-0.0124429
15,4,7,-0.00985337
15,4,8,-0.00780278
15,4,9,-0.00617894
15,5,0,-0.0552356
15,5,1,-0.0437405
15,5,2,-0.0346376
15,5,3,-0.0274292
15,5,4,-0.0217209
15,5,5,-0.0172005
15,5,6,-0.0136209
15,5,7,-0.0107863
15,5,8,-0.00854153
15,5,9,-0.00676395
15,6,0,-0.0156243
15,6,1,-0.0123728
15,6,2,-0.00979785
15,6,3,-0.00775882
15,6,4,-0.00614413
15,6,5,-0.00486547
15,6,6,-0.00385292
15,6,7,-0.00305108
15,6,8,-0.00241612
15,6,9,-0.0019133
15,7,0,0.0212676
15,7,1,0.0168416
15,7,2,0.0133367
15,7,3,0.0105612
15,7,4,0.00836328
15,7,5,0.00662279
15,7,6,0.00524452
15,7,7,0.00415308
15,7,8,0.00328878
15,7,9,0.00260435
15,8,0,0.0279969
15,8,1,0.0221705
15,8,2,0.0175566
15,8,3,0.0139029
15,8,4,0.0110095
15,8,5,0.00871834
15,8,6,0.00690396
15,8,7,0.00546717
15,8,8,0.0043294
15,8,9,0.0034284
15,9,0,0.0106209
15,9,1,0.00841055
15,9,2,0.00666022
15,9,3,0.00527416
15,9,4,0.00417655
15,9,5,0.00330737
15,9,6,0.00261907
15,9,7,0.00207402
15,9,8,0.00164239
15,9,9,0.00130059
16,0,0,-0.124059
16,0,1,-0.0982409
16,0,2,-0.0777959
16,0,3,-0.0616058
16,0,4,-0.048785
16,0,5,-0.0386323
16,0,6,-0.0305925
16,0,7,-0.0242259
16,0,8,-0.0191842
16,0,9,-0.0151918
16,1,0,-0.0023885
16,1,1,-0.00189143
16,1,2,-0.0014978
16,1,3,-0.0011861
16,1,4,-0.000939256
16,1,5,-0.000743787
16,1,6,-0.000588997
16,1,7,-0.000466421
16,1,8,-0.000369354
16,1,9,-0.000292487
16,2,0,0.075752
16,2,1,0.0599873
16,2,2,0.0475033
16,2,3,0.0376173
16,2,4,0.0297888
16,2,5,0.0235894
16,2,6,0.0186802
16,2,7,0.0147927
16,2,8,0.0117142
16,2,9,0.00927632
16,3,0,0.0663203
16,3,1,0.0525184
16,3,2,0.0415887
16,3,3,0.0329337
16,3,4,0.0260798
16,3,5,0.0206524
16,3,6,0.0163544
16,3,7,0.0129509
16,3,8,0.0102557
16,3,9,0.00812135
16,4,0,0.0092483
16,4,1,0.00732363
16,4,2,0.00579951
16,4,3,0.00459257
16,4,4,0.00363681
16,4,5,0.00287995
16,4,6,0.0022806
16,4,7,0.00180599
16,4,8,0.00143014
16,4,9,0.00113251
16,5,0,-0.0336748
16,5,1,-0.0266667
16,5,2,-0.0211171
16,5,3,-0.0167224
16,5,4,-0.0132423
16,5,5,-0.0104864
16,5,6,-0.0083041
16,5,7,-0.00657593
16,5,8,-0.00520741
16,5,9,-0.00412369
16,6,0,-0.0346157
16,6,1,-0.0274118
16,6,2,-0.0217071
16,6,3,-0.0171896
16,6,4,-0.0136123
16,6,5,-0.0107794
16,6,6,-0.00853612
16,6,7,-0.00675967
16,6,8,-0.00535291
16,6,9,-0.00423891
16,7,0,-0.00850422
16,7,1,-0.0067344
16,7,2,-0.0053329
16,7,3,-0.00422307
16,7,4,-0.00334421
16,7,5,-0.00264824
16,7,6,-0.00209712
16,7,7,-0.00166068
16,7,8,-0.00131508
16,7,9,-0.0010414
16,8,0,0.0144299
16,8,1,0.0114269
16,8,2,0.00904882
16,8,3,0.00716567
16,8,4,0.00567442
16,8,5,0.00449351
16,8,6,0.00355837
16,8,7,0.00281783
16,8,8,0.00223141
16,8,9,0.00176703
16,9,0,0.0176808
16,9,1,0.0140013
16,9,2,0.0110875
16,9,3,0.00878005
16,9,4,0.00695283
16,9,5,0.00550587
16,9,6,0.00436004
16,9,7,0.00345267
16,9,8,0.00273413
16,9,9,0.00216513
17,0,0,-0.107577
17,0,1,-0.0851891
17,0,2,-0.0674604
17,0,3,-0.0534211
17,0,4,-0.0423037
17,0,5,-0.0334998
17,0,6,-0.0265282
17,0,7,-0.0210074
17,0,8,-0.0166355
17,0,9,-0.0131735
17,1,0,-0.0761075
17,1,1,-0.0602688
17,1,2,-0.0477262
17,1,3,-0.0377939
17,1,4,-0.0299286
17,1,5,-0.0237001
17,1,6,-0.0187679
17,1,7,-0.0148621
17,1,8,-0.0117691
17,1,9,-0.00931986
17,2,0,0.00233365
17,2,1,0.00184799
17,2,2,0.0014634
17,2,3,0.00115885
17,2,4,0.000917684
17,2,5,0.000726705
17,2,6,0.00057547
17,2,7,0.000455709
17,2,8,0.000360871
17,2,9,0.00028577
17,3,0,0.0497232
17,3,1,0.0393752
17,3,2,0.0311808
17,3,3,0.0246918
17,3,4,0.0195532
17,3,5,0.015484
17,3,6,0.0122616
17,3,7,0.00970982
17,3,8,0.0076891
17,3,9,0.00608892
17,4,0,0.0410857
17,4,1,0.0325353
17,4,2,0.0257644
17,4,3,0.0204025
17,4,4,0.0161566
17,4,5,0.0127942
17,4,6,0.0101316
17,4,7,0.00802311
17,4,8,0.00635342
17,4,9,0.0050312
17,5,0,0.00397696
17,5,1,0.00314932
17,5,2,0.00249391
17,5,3,0.0019749
17,5,4,0.0015639
17,5,5,0.00123844
17,5,6,0.000980707
17,5,7,0.000776612
17,5,8,0.000614991
17,5,9,0.000487005
17,6,0,-0.0223612
17,6,1,-0.0177076
17,6,2,-0.0140225
17,6,3,-0.0111042
17,6,4,-0.00879334
17,6,5,-0.00696335
17,6,6,-0.00551421
17,6,7,-0.00436664
17,6,8,-0.0034579
17,6,9,-0.00273827
17,7,0,-0.0216288
17,7,1,-0.0171276
17,7,2,-0.0135632
17,7,3,-0.0107406
17,7,4,-0.00850534
17,7,5,-0.00673529
17,7,6,-0.0053336
17,7,7,-0.00422363
17,7,8,-0.00334465
17,7,9,-0.00264859
17,8,0,-0.00448574
17,8,1,-0.00355221
17,8,2,-0.00281296
17,8,3,-0.00222755
17,8,4,-0.00176398
17,8,5,-0.00139688
17,8,6,-0.00110617
17,8,7,-0.000875965
17,8,8,-0.000693668
17,8,9,-0.000549308
17,9,0,0.00972467
17,9,1,0.00770086
17,9,2,0.00609823
17,9,3,0.00482913
17,9,4,0.00382413
17,9,5,0.00302829
17,9,6,0.00239807
17,9,7,0.00189901
17,9,8,0.00150381
17,9,9,0.00119085
18,0,0,-0.0209692
18,0,1,-0.0166053
18,0,2,-0.0131496
18,0,3,-0.010413
18,0,4,-0.00824595
18,0,5,-0.00652988
18,0,6,-0.00517094
18,0,7,-0.00409482
18,0,8,-0.00324264
18,0,9,-0.00256781
18,1,0,-0.0697069
18,1,1,-0.0552002
18,1,2,-0.0437125
18,1,3,-0.0346154
18,1,4,-0.0274116
18,1,5,-0.021707
18,1,6,-0.0171895
18,1,7,-0.0136122
18,1,8,-0.0107794
18,1,9,-0.00853606
18,2,0,-0.0465
18,2,1,-0.0368229
18,2,2,-0.0291597
18,2,3,-0.0230912
18,2,4,-0.0182857
18,2,5,-0.0144803
18,2,6,-0.0114668
18,2,7,-0.00908041
18,2,8,-0.00719068
18,2,9,-0.00569423
18,3,0,0.00392148
18,3,1,0.00310538
18,3,2,0.00245912
18,3,3,0.00194735
18,3,4,0.00154209
18,3,5,0.00122116
18,3,6,0.000967025
18,3,7,0.000765777
18,3,8,0.000606411
18,3,9,0.00048021
18,4,0,0.0325153
18,4,1,0.0257486
18,4,2,0.02039
18,4,3,0.0161466
18,4,4,0.0127864
18,4,5,0.0101254
18,4,6,0.00801818
18,4,7,0.00634952
18,4,8,0.00502812
18,4,9,0.00398171
18,5,0,0.0253649
18,5,1,0.0200862
18,5,2,0.015906
18,5,3,0.0125958
18,5,4,0.00997451
18,5,5,0.00789871
18,5,6,0.00625491
18,5,7,0.00495319
18,5,8,0.00392238
18,5,9,0.00310609
18,6,0,0.00131522
18,6,1,0.00104151
18,6,2,0.00082476
18,6,3,0.000653119
18,6,4,0.000517198
18,6,5,0.000409564
18,6,6,0.000324329
18,6,7,0.000256833
18,6,8,0.000203383
18,6,9,0.000161057
18,7,0,-0.0147806
18,7,1,-0.0117046
18,7,2,-0.00926875
18,7,3,-0.00733982
18,7,4,-0.00581233
18,7,5,-0.00460272
18,7,6,-0.00364485
18,7,7,-0.00288632
18,7,8,-0.00228564
18,7,9,-0.00180998
18,8,0,-0.0134728
18,8,1,-0.010669
18,8,2,-0.00844864
18,8,3,-0.00669039
18,8,4,-0.00529805
18,8,5,-0.00419547
18,8,6,-0.00332235
18,8,7,-0.00263094
18,8,8,-0.00208341
18,8,9,-0.00164983
18,9,0,-0.00226019
18,9,1,-0.00178982
18,9,2,-0.00141734
18,9,3,-0.00112238
18,9,4,-0.000888799
18,9,5,-0.000703831
18,9,6,-0.000557356
18,9,7,-0.000441364
18,9,8,-0.000349512
18,9,9,-0.000276775
19,0,0,0.0495091
19,0,1,0.0392058
19,0,2,0.0310466
19,0,3,0.0245855
19,0,4,0.019469
19,0,5,0.0154173
19,0,6,0.0122088
19,0,7,0.00966803
19,0,8,0.00765601
19,0,9,0.00606271
19,1,0,-0.0163376
19,1,1,-0.0129376
19,1,2,-0.0102451
19,1,3,-0.00811301
19,1,4,-0.00642461
19,1,5,-0.00508758
19,1,6,-0.0040288
19,1,7,-0.00319037
19,1,8,-0.00252642
19,1,9,-0.00200064
19,2,0,-0.0450271
19,2,1,-0.0356565
19,2,2,-0.028236
19,2,3,-0.0223598
19,2,4,-0.0177065
19,2,5,-0.0140216
19,2,6,-0.0111035
19,2,7,-0.00879277
19,2,8,-0.00696291
19,2,9,-0.00551385
19,3,0,-0.0282854
19,3,1,-0.0223989
19,3,2,-0.0177375
19,3,3,-0.0140461
19,3,4,-0.011123
19,3,5,-0.00880816
19,3,6,-0.00697509
19,3,7,-0.0055235
19,3,8,-0.004374
19,3,9,-0.00346373
19,4,0,0.00403161
19,4,1,0.00319259
19,4,2,0.00252818
19,4,3,0.00200204
19,4,4,0.00158539
19,4,5,0.00125546
19,4,6,0.000994183
19,4,7,0.000787283
19,4,8,0.000623441
19,4,9,0.000493696
19,5,0,0.0211874
19,5,1,0.0167781
19,5,2,0.0132864
19,5,3,0.0105213
19,5,4,0.00833174
19,5,5,0.00659782
19,5,6,0.00522475
19,5,7,0.00413742
19,5,8,0.00327638
19,5,9,0.00259453
19,6,0,0.0156023
19,6,1,0.0123553
19,6,2,0.00978402
19,6,3,0.00774787
19,6,4,0.00613545
19,6,5,0.0048586
19,6,6,0.00384748
19,6,7,0.00304678
19,6,8,0.00241271
19,6,9,0.0019106
19,7,0,6.47989e-05
19,7,1,5.13135e-05
19,7,2,4.06347e-05
19,7,3,3.21782e-05
19,7,4,2.54815e-05
19,7,5,2.01786e-05
19,7,6,1.59792e-05
19,7,7,1.26538e-05
19,7,8,1.00204e-05
19,7,9,7.93504e-06
19,8,0,-0.00972857
19,8,1,-0.00770396
19,8,2,-0.00610068
19,8,3,-0.00483107
19,8,4,-0.00382567
19,8,5,-0.00302951
19,8,6,-0.00239904
19,8,7,-0.00189977
19,8,8,-0.00150441
19,8,9,-0.00119133
19,9,0,-0.00836556
19,9,1,-0.0066246
19,9,2,-0.00524595
19,9,3,-0.00415422
19,9,4,-0.00328968
19,9,5,-0.00260506
19,9,6,-0.00206292
19,9,7,-0.00163361
19,9,8,-0.00129364
19,9,9,-0.00102442
